"","Id","When","Airport","FlightType","Alberta","ModifiedDate"
"1951",289894,"12/1/2016 12:00:00 AM","Fort McMurray International","Domestic",59428,"8/25/2020 8:08:51 AM"
"1952",289895,"1/1/2017 12:00:00 AM","Calgary International","International",166456,"8/25/2020 8:08:51 AM"
"1953",289896,"1/1/2017 12:00:00 AM","Calgary International","Transborder",237859,"8/25/2020 8:08:51 AM"
"1954",289897,"1/1/2017 12:00:00 AM","Calgary International","Domestic",829767,"8/25/2020 8:08:51 AM"
"1955",289898,"1/1/2017 12:00:00 AM","Edmonton International","International",60541,"8/25/2020 8:08:51 AM"
"1956",289899,"1/1/2017 12:00:00 AM","Edmonton International","Transborder",84817,"8/25/2020 8:08:51 AM"
"1957",289900,"1/1/2017 12:00:00 AM","Edmonton International","Domestic",427171,"8/25/2020 8:08:51 AM"
"1958",289901,"1/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1959",289902,"1/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1960",289903,"1/1/2017 12:00:00 AM","Fort McMurray International","Domestic",58079,"8/25/2020 8:08:51 AM"
"1961",289904,"2/1/2017 12:00:00 AM","Calgary International","International",152314,"8/25/2020 8:08:51 AM"
"1962",289905,"2/1/2017 12:00:00 AM","Calgary International","Transborder",243501,"8/25/2020 8:08:51 AM"
"1963",289906,"2/1/2017 12:00:00 AM","Calgary International","Domestic",795247,"8/25/2020 8:08:51 AM"
"1964",289907,"2/1/2017 12:00:00 AM","Edmonton International","International",53681,"8/25/2020 8:08:51 AM"
"1965",289908,"2/1/2017 12:00:00 AM","Edmonton International","Transborder",83376,"8/25/2020 8:08:51 AM"
"1966",289909,"2/1/2017 12:00:00 AM","Edmonton International","Domestic",412429,"8/25/2020 8:08:51 AM"
"1967",289910,"2/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1968",289911,"2/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1969",289912,"2/1/2017 12:00:00 AM","Fort McMurray International","Domestic",54917,"8/25/2020 8:08:51 AM"
"1970",289913,"3/1/2017 12:00:00 AM","Calgary International","International",165781,"8/25/2020 8:08:51 AM"
"1971",289914,"3/1/2017 12:00:00 AM","Calgary International","Transborder",280174,"8/25/2020 8:08:51 AM"
"1972",289915,"3/1/2017 12:00:00 AM","Calgary International","Domestic",875424,"8/25/2020 8:08:51 AM"
"1973",289916,"3/1/2017 12:00:00 AM","Edmonton International","International",55594,"8/25/2020 8:08:51 AM"
"1974",289917,"3/1/2017 12:00:00 AM","Edmonton International","Transborder",90462,"8/25/2020 8:08:51 AM"
"1975",289918,"3/1/2017 12:00:00 AM","Edmonton International","Domestic",462812,"8/25/2020 8:08:51 AM"
"1976",289919,"3/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1977",289920,"3/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1978",289921,"3/1/2017 12:00:00 AM","Fort McMurray International","Domestic",61599,"8/25/2020 8:08:51 AM"
"1979",289922,"4/1/2017 12:00:00 AM","Calgary International","International",159608,"8/25/2020 8:08:51 AM"
"1980",289923,"4/1/2017 12:00:00 AM","Calgary International","Transborder",255552,"8/25/2020 8:08:51 AM"
"1981",289924,"4/1/2017 12:00:00 AM","Calgary International","Domestic",881597,"8/25/2020 8:08:51 AM"
"1982",289925,"4/1/2017 12:00:00 AM","Edmonton International","International",55809,"8/25/2020 8:08:51 AM"
"1983",289926,"4/1/2017 12:00:00 AM","Edmonton International","Transborder",86993,"8/25/2020 8:08:51 AM"
"1984",289927,"4/1/2017 12:00:00 AM","Edmonton International","Domestic",461704,"8/25/2020 8:08:51 AM"
"1985",289928,"4/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1986",289929,"4/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1987",289930,"4/1/2017 12:00:00 AM","Fort McMurray International","Domestic",62971,"8/25/2020 8:08:51 AM"
"1988",289931,"5/1/2017 12:00:00 AM","Calgary International","International",113557,"8/25/2020 8:08:51 AM"
"1989",289932,"5/1/2017 12:00:00 AM","Calgary International","Transborder",243660,"8/25/2020 8:08:51 AM"
"1990",289933,"5/1/2017 12:00:00 AM","Calgary International","Domestic",941292,"8/25/2020 8:08:51 AM"
"1991",289934,"5/1/2017 12:00:00 AM","Edmonton International","International",28136,"8/25/2020 8:08:51 AM"
"1992",289935,"5/1/2017 12:00:00 AM","Edmonton International","Transborder",64615,"8/25/2020 8:08:51 AM"
"1993",289936,"5/1/2017 12:00:00 AM","Edmonton International","Domestic",523078,"8/25/2020 8:08:51 AM"
"1994",289937,"5/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"1995",289938,"5/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"1996",289939,"5/1/2017 12:00:00 AM","Fort McMurray International","Domestic",64550,"8/25/2020 8:08:51 AM"
"1997",289940,"6/1/2017 12:00:00 AM","Calgary International","International",122823,"8/25/2020 8:08:51 AM"
"1998",289941,"6/1/2017 12:00:00 AM","Calgary International","Transborder",262122,"8/25/2020 8:08:51 AM"
"1999",289942,"6/1/2017 12:00:00 AM","Calgary International","Domestic",990282,"8/25/2020 8:08:51 AM"
"2000",289943,"6/1/2017 12:00:00 AM","Edmonton International","International",21383,"8/25/2020 8:08:51 AM"
"2001",289944,"6/1/2017 12:00:00 AM","Edmonton International","Transborder",48827,"8/25/2020 8:08:51 AM"
"2002",289945,"6/1/2017 12:00:00 AM","Edmonton International","Domestic",522132,"8/25/2020 8:08:51 AM"
"2003",289946,"6/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2004",289947,"6/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2005",289948,"6/1/2017 12:00:00 AM","Fort McMurray International","Domestic",61134,"8/25/2020 8:08:51 AM"
"2006",289949,"7/1/2017 12:00:00 AM","Calgary International","International",139970,"8/25/2020 8:08:51 AM"
"2007",289950,"7/1/2017 12:00:00 AM","Calgary International","Transborder",296328,"8/25/2020 8:08:51 AM"
"2008",289951,"7/1/2017 12:00:00 AM","Calgary International","Domestic",1137243,"8/25/2020 8:08:51 AM"
"2009",289952,"7/1/2017 12:00:00 AM","Edmonton International","International",29505,"8/25/2020 8:08:51 AM"
"2010",289953,"7/1/2017 12:00:00 AM","Edmonton International","Transborder",61463,"8/25/2020 8:08:51 AM"
"2011",289954,"7/1/2017 12:00:00 AM","Edmonton International","Domestic",597400,"8/25/2020 8:08:51 AM"
"2012",289955,"7/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2013",289956,"7/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2014",289957,"7/1/2017 12:00:00 AM","Fort McMurray International","Domestic",59987,"8/25/2020 8:08:51 AM"
"2015",289958,"8/1/2017 12:00:00 AM","Calgary International","International",147193,"8/25/2020 8:08:51 AM"
"2016",289959,"8/1/2017 12:00:00 AM","Calgary International","Transborder",297294,"8/25/2020 8:08:51 AM"
"2017",289960,"8/1/2017 12:00:00 AM","Calgary International","Domestic",1199738,"8/25/2020 8:08:51 AM"
"2018",289961,"8/1/2017 12:00:00 AM","Edmonton International","International",28813,"8/25/2020 8:08:51 AM"
"2019",289962,"8/1/2017 12:00:00 AM","Edmonton International","Transborder",61117,"8/25/2020 8:08:51 AM"
"2020",289963,"8/1/2017 12:00:00 AM","Edmonton International","Domestic",632117,"8/25/2020 8:08:51 AM"
"2021",289964,"8/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2022",289965,"8/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2023",289966,"8/1/2017 12:00:00 AM","Fort McMurray International","Domestic",62387,"8/25/2020 8:08:51 AM"
"2024",289967,"9/1/2017 12:00:00 AM","Calgary International","International",126630,"8/25/2020 8:08:51 AM"
"2025",289968,"9/1/2017 12:00:00 AM","Calgary International","Transborder",254789,"8/25/2020 8:08:51 AM"
"2026",289969,"9/1/2017 12:00:00 AM","Calgary International","Domestic",1003735,"8/25/2020 8:08:51 AM"
"2027",289970,"9/1/2017 12:00:00 AM","Edmonton International","International",21090,"8/25/2020 8:08:51 AM"
"2028",289971,"9/1/2017 12:00:00 AM","Edmonton International","Transborder",59766,"8/25/2020 8:08:51 AM"
"2029",289972,"9/1/2017 12:00:00 AM","Edmonton International","Domestic",517128,"8/25/2020 8:08:51 AM"
"2030",289973,"9/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2031",289974,"9/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2032",289975,"9/1/2017 12:00:00 AM","Fort McMurray International","Domestic",56954,"8/25/2020 8:08:51 AM"
"2033",289976,"10/1/2017 12:00:00 AM","Calgary International","International",102162,"8/25/2020 8:08:51 AM"
"2034",289977,"10/1/2017 12:00:00 AM","Calgary International","Transborder",259903,"8/25/2020 8:08:51 AM"
"2035",289978,"10/1/2017 12:00:00 AM","Calgary International","Domestic",988431,"8/25/2020 8:08:51 AM"
"2036",289979,"10/1/2017 12:00:00 AM","Edmonton International","International",19684,"8/25/2020 8:08:51 AM"
"2037",289980,"10/1/2017 12:00:00 AM","Edmonton International","Transborder",70003,"8/25/2020 8:08:51 AM"
"2038",289981,"10/1/2017 12:00:00 AM","Edmonton International","Domestic",513647,"8/25/2020 8:08:51 AM"
"2039",289982,"10/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2040",289983,"10/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2041",289984,"10/1/2017 12:00:00 AM","Fort McMurray International","Domestic",60111,"8/25/2020 8:08:51 AM"
"2042",289985,"11/1/2017 12:00:00 AM","Calgary International","International",143486,"8/25/2020 8:08:51 AM"
"2043",289986,"11/1/2017 12:00:00 AM","Calgary International","Transborder",238088,"8/25/2020 8:08:51 AM"
"2044",289987,"11/1/2017 12:00:00 AM","Calgary International","Domestic",856618,"8/25/2020 8:08:51 AM"
"2045",289988,"11/1/2017 12:00:00 AM","Edmonton International","International",43681,"8/25/2020 8:08:51 AM"
"2046",289989,"11/1/2017 12:00:00 AM","Edmonton International","Transborder",81073,"8/25/2020 8:08:51 AM"
"2047",289990,"11/1/2017 12:00:00 AM","Edmonton International","Domestic",463704,"8/25/2020 8:08:51 AM"
"2048",289991,"11/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2049",289992,"11/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2050",289993,"11/1/2017 12:00:00 AM","Fort McMurray International","Domestic",55313,"8/25/2020 8:08:51 AM"
"2051",289994,"12/1/2017 12:00:00 AM","Calgary International","International",178738,"8/25/2020 8:08:51 AM"
"2052",289995,"12/1/2017 12:00:00 AM","Calgary International","Transborder",255171,"8/25/2020 8:08:51 AM"
"2053",289996,"12/1/2017 12:00:00 AM","Calgary International","Domestic",932141,"8/25/2020 8:08:51 AM"
"2054",289997,"12/1/2017 12:00:00 AM","Edmonton International","International",56222,"8/25/2020 8:08:51 AM"
"2055",289998,"12/1/2017 12:00:00 AM","Edmonton International","Transborder",82221,"8/25/2020 8:08:51 AM"
"2056",289999,"12/1/2017 12:00:00 AM","Edmonton International","Domestic",487934,"8/25/2020 8:08:51 AM"
"2057",290000,"12/1/2017 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2058",290001,"12/1/2017 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2059",290002,"12/1/2017 12:00:00 AM","Fort McMurray International","Domestic",53812,"8/25/2020 8:08:51 AM"
"2060",290003,"1/1/2018 12:00:00 AM","Calgary International","International",185649,"8/25/2020 8:08:51 AM"
"2061",290004,"1/1/2018 12:00:00 AM","Calgary International","Transborder",254875,"8/25/2020 8:08:51 AM"
"2062",290005,"1/1/2018 12:00:00 AM","Calgary International","Domestic",860117,"8/25/2020 8:08:51 AM"
"2063",290006,"1/1/2018 12:00:00 AM","Edmonton International","International",62573,"8/25/2020 8:08:51 AM"
"2064",290007,"1/1/2018 12:00:00 AM","Edmonton International","Transborder",87827,"8/25/2020 8:08:51 AM"
"2065",290008,"1/1/2018 12:00:00 AM","Edmonton International","Domestic",456765,"8/25/2020 8:08:51 AM"
"2066",290009,"1/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2067",290010,"1/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2068",290011,"1/1/2018 12:00:00 AM","Fort McMurray International","Domestic",53348,"8/25/2020 8:08:51 AM"
"2069",290012,"2/1/2018 12:00:00 AM","Calgary International","International",170980,"8/25/2020 8:08:51 AM"
"2070",290013,"2/1/2018 12:00:00 AM","Calgary International","Transborder",258663,"8/25/2020 8:08:51 AM"
"2071",290014,"2/1/2018 12:00:00 AM","Calgary International","Domestic",830912,"8/25/2020 8:08:51 AM"
"2072",290015,"2/1/2018 12:00:00 AM","Edmonton International","International",57741,"8/25/2020 8:08:51 AM"
"2073",290016,"2/1/2018 12:00:00 AM","Edmonton International","Transborder",91072,"8/25/2020 8:08:51 AM"
"2074",290017,"2/1/2018 12:00:00 AM","Edmonton International","Domestic",441651,"8/25/2020 8:08:51 AM"
"2075",290018,"2/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2076",290019,"2/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2077",290020,"2/1/2018 12:00:00 AM","Fort McMurray International","Domestic",51644,"8/25/2020 8:08:51 AM"
"2078",290021,"3/1/2018 12:00:00 AM","Calgary International","International",191109,"8/25/2020 8:08:51 AM"
"2079",290022,"3/1/2018 12:00:00 AM","Calgary International","Transborder",298287,"8/25/2020 8:08:51 AM"
"2080",290023,"3/1/2018 12:00:00 AM","Calgary International","Domestic",919255,"8/25/2020 8:08:51 AM"
"2081",290024,"3/1/2018 12:00:00 AM","Edmonton International","International",61846,"8/25/2020 8:08:51 AM"
"2082",290025,"3/1/2018 12:00:00 AM","Edmonton International","Transborder",95184,"8/25/2020 8:08:51 AM"
"2083",290026,"3/1/2018 12:00:00 AM","Edmonton International","Domestic",477687,"8/25/2020 8:08:51 AM"
"2084",290027,"3/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2085",290028,"3/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2086",290029,"3/1/2018 12:00:00 AM","Fort McMurray International","Domestic",54951,"8/25/2020 8:08:51 AM"
"2087",290030,"4/1/2018 12:00:00 AM","Calgary International","International",167937,"8/25/2020 8:08:51 AM"
"2088",290031,"4/1/2018 12:00:00 AM","Calgary International","Transborder",279497,"8/25/2020 8:08:51 AM"
"2089",290032,"4/1/2018 12:00:00 AM","Calgary International","Domestic",908536,"8/25/2020 8:08:51 AM"
"2090",290033,"4/1/2018 12:00:00 AM","Edmonton International","International",54916,"8/25/2020 8:08:51 AM"
"2091",290034,"4/1/2018 12:00:00 AM","Edmonton International","Transborder",90367,"8/25/2020 8:08:51 AM"
"2092",290035,"4/1/2018 12:00:00 AM","Edmonton International","Domestic",492889,"8/25/2020 8:08:51 AM"
"2093",290036,"4/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2094",290037,"4/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2095",290038,"4/1/2018 12:00:00 AM","Fort McMurray International","Domestic",53046,"8/25/2020 8:08:51 AM"
"2096",290039,"5/1/2018 12:00:00 AM","Calgary International","International",122955,"8/25/2020 8:08:51 AM"
"2097",290040,"5/1/2018 12:00:00 AM","Calgary International","Transborder",262643,"8/25/2020 8:08:51 AM"
"2098",290041,"5/1/2018 12:00:00 AM","Calgary International","Domestic",1004436,"8/25/2020 8:08:51 AM"
"2099",290042,"5/1/2018 12:00:00 AM","Edmonton International","International",27960,"8/25/2020 8:08:51 AM"
"2100",290043,"5/1/2018 12:00:00 AM","Edmonton International","Transborder",74315,"8/25/2020 8:08:51 AM"
"2101",290044,"5/1/2018 12:00:00 AM","Edmonton International","Domestic",556731,"8/25/2020 8:08:51 AM"
"2102",290045,"5/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2103",290046,"5/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2104",290047,"5/1/2018 12:00:00 AM","Fort McMurray International","Domestic",55159,"8/25/2020 8:08:51 AM"
"2105",290048,"6/1/2018 12:00:00 AM","Calgary International","International",126282,"8/25/2020 8:08:51 AM"
"2106",290049,"6/1/2018 12:00:00 AM","Calgary International","Transborder",287239,"8/25/2020 8:08:51 AM"
"2107",290050,"6/1/2018 12:00:00 AM","Calgary International","Domestic",1089934,"8/25/2020 8:08:51 AM"
"2108",290051,"6/1/2018 12:00:00 AM","Edmonton International","International",19250,"8/25/2020 8:08:51 AM"
"2109",290052,"6/1/2018 12:00:00 AM","Edmonton International","Transborder",64901,"8/25/2020 8:08:51 AM"
"2110",290053,"6/1/2018 12:00:00 AM","Edmonton International","Domestic",553160,"8/25/2020 8:08:51 AM"
"2111",290054,"6/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2112",290055,"6/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2113",290056,"6/1/2018 12:00:00 AM","Fort McMurray International","Domestic",51687,"8/25/2020 8:08:51 AM"
"2114",290057,"7/1/2018 12:00:00 AM","Calgary International","International",136564,"8/25/2020 8:08:51 AM"
"2115",290058,"7/1/2018 12:00:00 AM","Calgary International","Transborder",301833,"8/25/2020 8:08:51 AM"
"2116",290059,"7/1/2018 12:00:00 AM","Calgary International","Domestic",1280361,"8/25/2020 8:08:51 AM"
"2117",290060,"7/1/2018 12:00:00 AM","Edmonton International","International",22987,"8/25/2020 8:08:51 AM"
"2118",290061,"7/1/2018 12:00:00 AM","Edmonton International","Transborder",67814,"8/25/2020 8:08:51 AM"
"2119",290062,"7/1/2018 12:00:00 AM","Edmonton International","Domestic",642152,"8/25/2020 8:08:51 AM"
"2120",290063,"7/1/2018 12:00:00 AM","Fort McMurray International","International",0,"8/25/2020 8:08:51 AM"
"2121",290064,"7/1/2018 12:00:00 AM","Fort McMurray International","Transborder",0,"8/25/2020 8:08:51 AM"
"2122",290065,"7/1/2018 12:00:00 AM","Fort McMurray International","Domestic",59987,"8/25/2020 8:08:51 AM"
"2123",290066,"8/1/2018 12:00:00 AM","Calgary International","International",140755,"8/25/2020 8:08:51 AM"
"2124",290067,"8/1/2018 12:00:00 AM","Calgary International","Transborder",311257,"8/25/2020 8:08:51 AM"
"2125",290068,"8/1/2018 12:00:00 AM","Calgary International","Domestic",1328614,"8/25/2020 8:08:51 AM"
"2126",290069,"8/1/2018 12:00:00 AM","Edmonton International","International",23745,"8/25/2020 8:08:51 AM"
"2127",290070,"8/1/2018 12:00:00 AM","Edmonton International","Transborder",76408,"8/25/2020 8:08:51 AM"
"2128",290071,"8/1/2018 12:00:00 AM","Edmonton International","Domestic",693596,"8/25/2020 8:08:51 AM"
