"","Id","When","DataType","NAICS","PrincipalStatistics","Alberta","BritishColumbia","Canada","Manitoba","NewBrunswick","NewfoundlandAndLabrador","NovaScotia","Ontario","PrinceEdwardIsland","Quebec","Saskatchewan","ModifiedDate"
"610",266249,"4/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",427145000,196399000,NA,68571000,25251000,20257000,25561000,1298426000,5527000,640875000,67147000,"8/14/2020 10:57:46 AM"
"611",266250,"5/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",453469000,201837000,NA,75773000,28605000,21307000,27414000,1356880000,4235000,694040000,74798000,"8/14/2020 10:57:46 AM"
"612",266251,"6/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",470417000,213047000,NA,83747000,33652000,25870000,28272000,1345969000,4344000,693859000,76062000,"8/14/2020 10:57:46 AM"
"613",266252,"7/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",544440000,211510000,NA,79565000,33329000,42156000,31268000,1360095000,5077000,626646000,81170000,"8/14/2020 10:57:46 AM"
"614",266253,"8/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",532990000,208676000,NA,82001000,36987000,29829000,32632000,1336100000,5205000,670767000,76782000,"8/14/2020 10:57:46 AM"
"615",266254,"9/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",522731000,238032000,NA,84490000,38163000,35158000,37307000,1431286000,5963000,774539000,81244000,"8/14/2020 10:57:46 AM"
"616",266255,"10/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",572601000,242234000,NA,87039000,37541000,29353000,31523000,1466597000,5786000,765355000,81078000,"8/14/2020 10:57:46 AM"
"617",266256,"11/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",507658000,210945000,NA,77535000,29839000,30235000,31830000,1321252000,5945000,724134000,66964000,"8/14/2020 10:57:46 AM"
"618",266257,"12/1/2014 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",484866000,205488000,NA,67889000,23737000,24501000,29529000,1167126000,5724000,614882000,57707000,"8/14/2020 10:57:46 AM"
"619",266258,"1/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",452610000,209106000,NA,61138000,20792000,19001000,27221000,1167545000,5812000,566959000,59870000,"8/14/2020 10:57:46 AM"
"620",266259,"2/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",428992000,203168000,NA,54368000,21496000,17674000,21149000,1204718000,4455000,595522000,48801000,"8/14/2020 10:57:46 AM"
"621",266260,"3/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",446919000,226713000,NA,70042000,25237000,20986000,25235000,1343541000,7180000,645801000,55404000,"8/14/2020 10:57:46 AM"
"622",266261,"4/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",416850000,209945000,NA,63220000,24052000,23823000,25697000,1298548000,5205000,663019000,57561000,"8/14/2020 10:57:46 AM"
"623",266262,"5/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",491353000,211272000,NA,60173000,23880000,25763000,28142000,1368402000,4839000,668830000,56082000,"8/14/2020 10:57:46 AM"
"624",266263,"6/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",417938000,220457000,NA,76384000,29449000,27456000,29575000,1370117000,4846000,718727000,65830000,"8/14/2020 10:57:46 AM"
"625",266264,"7/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",457570000,224190000,NA,72869000,28359000,30808000,31339000,1353950000,5078000,616127000,58057000,"8/14/2020 10:57:46 AM"
"626",266265,"8/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",414464000,216774000,NA,68326000,31904000,28844000,28635000,1339842000,4609000,705496000,58265000,"8/14/2020 10:57:46 AM"
"627",266266,"9/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",438916000,235538000,NA,70143000,32153000,38341000,35197000,1453829000,5876000,763978000,57699000,"8/14/2020 10:57:46 AM"
"628",266267,"10/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",460490000,229030000,NA,66082000,32982000,31115000,30957000,1433147000,7491000,773698000,57811000,"8/14/2020 10:57:46 AM"
"629",266268,"11/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",464438000,214008000,NA,60849000,26937000,22176000,27711000,1347907000,7946000,750454000,58336000,"8/14/2020 10:57:46 AM"
"630",266269,"12/1/2015 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",469958000,186462000,NA,55614000,24235000,19907000,31344000,1224396000,2466000,600382000,56822000,"8/14/2020 10:57:46 AM"
"631",266270,"1/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",359315000,176945000,NA,54271000,13203000,18758000,21294000,1200235000,1585000,602350000,48504000,"8/14/2020 10:57:46 AM"
"632",266271,"2/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",390410000,186777000,NA,62179000,14571000,20652000,24558000,1193171000,1985000,608017000,52066000,"8/14/2020 10:57:46 AM"
"633",266272,"3/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",433243000,214436000,NA,64848000,18644000,29582000,27962000,1313647000,3426000,654637000,58409000,"8/14/2020 10:57:46 AM"
"634",266273,"4/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",353983000,205456000,NA,58372000,17229000,34246000,24476000,1247049000,2613000,662793000,54043000,"8/14/2020 10:57:46 AM"
"635",266274,"5/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",387310000,219660000,NA,63245000,18589000,15049000,27879000,1267438000,2620000,677559000,58712000,"8/14/2020 10:57:46 AM"
"636",266275,"6/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",379230000,230107000,NA,70912000,20725000,7502000,31619000,1317625000,3351000,713153000,66364000,"8/14/2020 10:57:46 AM"
"637",266276,"7/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",368894000,197658000,NA,67044000,19535000,6605000,30743000,1218328000,3199000,651637000,59414000,"8/14/2020 10:57:46 AM"
"638",266277,"8/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",374787000,201367000,NA,74752000,20338000,5768000,31228000,1353586000,2904000,704388000,59814000,"8/14/2020 10:57:46 AM"
"639",266278,"9/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",388719000,221348000,NA,71439000,22707000,4835000,29363000,1401910000,2896000,766939000,61082000,"8/14/2020 10:57:46 AM"
"640",266279,"10/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",365393000,211977000,NA,65706000,21723000,NA,27069000,1310838000,NA,779830000,57488000,"8/14/2020 10:57:46 AM"
"641",266280,"11/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",409250000,207834000,NA,63343000,19478000,NA,24632000,1257462000,NA,782392000,54493000,"8/14/2020 10:57:46 AM"
"642",266281,"12/1/2016 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",341639000,193714000,NA,53547000,19486000,NA,25096000,1172541000,NA,686754000,48503000,"8/14/2020 10:57:46 AM"
"643",266282,"1/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",332100000,183877000,NA,57808000,19504000,NA,24666000,1211907000,NA,639586000,48330000,"8/14/2020 10:57:46 AM"
"644",266283,"2/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",347897000,186070000,NA,59105000,19686000,NA,20841000,1164080000,NA,668163000,48062000,"8/14/2020 10:57:46 AM"
"645",266284,"3/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",457466000,221249000,NA,70731000,21946000,NA,26977000,1381428000,NA,769273000,56645000,"8/14/2020 10:57:46 AM"
"646",266285,"4/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",373902000,201870000,NA,63830000,20711000,NA,25579000,1229587000,NA,707371000,53483000,"8/14/2020 10:57:46 AM"
"647",266286,"5/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",439767000,231607000,NA,69036000,23025000,NA,26812000,1347112000,NA,776881000,64353000,"8/14/2020 10:57:46 AM"
"648",266287,"6/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",421999000,229316000,NA,73616000,23405000,NA,29122000,1296592000,NA,774148000,63842000,"8/14/2020 10:57:46 AM"
"649",266288,"7/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",427362000,241240000,NA,72772000,23327000,2568000,28525000,1257138000,6273000,738187000,66621000,"8/14/2020 10:57:46 AM"
"650",266289,"8/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",464290000,253625000,NA,78299000,25485000,3250000,28727000,1365599000,6146000,798495000,67952000,"8/14/2020 10:57:46 AM"
"651",266290,"9/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",426521000,235291000,NA,74251000,26956000,2847000,25838000,1298997000,6688000,809041000,57482000,"8/14/2020 10:57:46 AM"
"652",266291,"10/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",484493000,274967000,NA,81900000,28358000,NA,27653000,1393194000,NA,874764000,59021000,"8/14/2020 10:57:46 AM"
"653",266292,"11/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",486178000,265140000,NA,74882000,26863000,NA,27712000,1440049000,NA,912138000,55390000,"8/14/2020 10:57:46 AM"
"654",266293,"12/1/2017 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",395456000,214944000,NA,62807000,16710000,NA,22907000,1141507000,NA,740462000,54649000,"8/14/2020 10:57:46 AM"
"655",266294,"1/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",397886000,202879000,NA,63329000,18389000,NA,19160000,1308826000,NA,703275000,43369000,"8/14/2020 10:57:46 AM"
"656",266295,"2/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",384467000,200293000,NA,65215000,16767000,NA,19463000,1254776000,NA,733210000,45584000,"8/14/2020 10:57:46 AM"
"657",266296,"3/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",404263000,259825000,NA,85533000,19674000,NA,26022000,1470110000,NA,883249000,56498000,"8/14/2020 10:57:46 AM"
"658",266297,"4/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",386814000,275142000,NA,78545000,20251000,NA,29750000,1460820000,NA,876300000,58647000,"8/14/2020 10:57:46 AM"
"659",266298,"5/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",398243000,311014000,NA,80664000,22962000,NA,29346000,1480164000,NA,909842000,67355000,"8/14/2020 10:57:46 AM"
"660",266299,"6/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",418370000,291621000,NA,90548000,26685000,NA,27433000,1496334000,NA,911951000,66133000,"8/14/2020 10:57:46 AM"
"661",266300,"7/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",480261000,299184000,NA,91037000,27982000,2716000,24878000,1385541000,5511000,780719000,86859000,"8/14/2020 10:57:46 AM"
"662",266301,"8/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",499894000,309060000,NA,88039000,26651000,2691000,27799000,1605478000,4913000,833922000,70630000,"8/14/2020 10:57:46 AM"
"663",266302,"9/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",453790000,347298000,NA,80450000,27010000,4324000,28974000,1410416000,5714000,948960000,72012000,"8/14/2020 10:57:46 AM"
"664",266303,"10/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",463816000,344365000,NA,92182000,29991000,2879000,33022000,1618615000,8784000,996131000,81466000,"8/14/2020 10:57:46 AM"
"665",266304,"11/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",462361000,325462000,NA,87875000,25863000,4182000,27657000,1588888000,3477000,976276000,68580000,"8/14/2020 10:57:46 AM"
"666",266305,"12/1/2018 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",418355000,300823000,NA,68888000,23015000,3598000,24181000,1256050000,3076000,837016000,72944000,"8/14/2020 10:57:46 AM"
"667",266306,"1/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",429634000,264280000,NA,84125000,21263000,NA,23668000,1442434000,NA,799416000,66436000,"8/14/2020 10:57:46 AM"
"668",266307,"2/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",406912000,259828000,NA,85793000,25454000,NA,22843000,1310012000,NA,854257000,65579000,"8/14/2020 10:57:46 AM"
"669",266308,"3/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",424660000,332896000,NA,94437000,28743000,NA,28746000,1507355000,NA,953795000,71995000,"8/14/2020 10:57:46 AM"
"670",266309,"4/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",426167000,329125000,NA,81865000,30348000,NA,27319000,1548871000,NA,904119000,77022000,"8/14/2020 10:57:46 AM"
"671",266310,"5/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",463438000,350381000,NA,97612000,32471000,NA,31800000,1619448000,NA,1052843000,94030000,"8/14/2020 10:57:46 AM"
"672",266311,"6/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",437768000,359688000,NA,92982000,32985000,NA,30526000,1530790000,NA,923118000,83584000,"8/14/2020 10:57:46 AM"
"673",266312,"7/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",491407000,356901000,NA,88965000,34576000,3450000,29567000,1457406000,4710000,838308000,103905000,"8/14/2020 10:57:46 AM"
"674",266313,"8/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",532705000,378407000,NA,96721000,26742000,NA,27119000,1527951000,NA,1029227000,76874000,"8/14/2020 10:57:46 AM"
"675",266314,"9/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",492420000,402079000,NA,97111000,29351000,NA,30116000,1547864000,NA,1072878000,86892000,"8/14/2020 10:57:46 AM"
"676",266315,"10/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",465250000,420493000,NA,89731000,27034000,NA,29792000,1494582000,NA,1061696000,75512000,"8/14/2020 10:57:46 AM"
"677",266316,"11/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",426663000,349582000,NA,88137000,26082000,NA,26747000,1563257000,NA,1065532000,63276000,"8/14/2020 10:57:46 AM"
"678",266317,"12/1/2019 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",380170000,301204000,NA,72486000,26138000,NA,22093000,1328185000,NA,832640000,69964000,"8/14/2020 10:57:46 AM"
"679",266318,"1/1/2020 12:00:00 AM","Unadjusted","Fabricated metal product manufacturing","Sales of goods manufactured (shipments)",426815000,255128000,NA,80984000,25080000,NA,22428000,1420226000,NA,896206000,69130000,"8/14/2020 10:57:46 AM"
